dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
abalone,ocsvm,0.01,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6271405220031738,8.590028762817383,nu_0.5,
abalone,ocsvm,0.05,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6271405220031738,8.590028762817383,nu_0.5,
abalone,ocsvm,0.1,0.0001,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.962888240814209,1.6271405220031738,8.590028762817383,nu_0.5,
abalone,ocsvm,0,0.0001,False,10,10,0.4451,0.1384,0.2111,0.5552,0.9092,0.6894,0.5452,0.9246,0.6859,1.4809041023254395,3.84588623046875,5.3267903327941895,nu_0.1,
abalone,ocsvm,0.01,0.0001,False,10,10,0.5501,0.1081,0.1807,0.5552,0.9092,0.6894,0.5487,0.9231,0.6883,1.4809041023254395,3.84588623046875,5.3267903327941895,nu_0.1,
abalone,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4809041023254395,3.84588623046875,5.3267903327941895,nu_0.1,
abalone,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4809041023254395,3.84588623046875,5.3267903327941895,nu_0.1,
abalone,ocsvm,0,0.0001,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4809041023254395,2.870110511779785,4.351014614105225,nu_0.1,
abalone,ocsvm,0.01,0.0001,False,10,50,0.5634,0.0918,0.1579,0.5552,0.9092,0.6894,0.5493,0.9212,0.6882,1.4809041023254395,2.870110511779785,4.351014614105225,nu_0.1,
abalone,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4809041023254395,2.870110511779785,4.351014614105225,nu_0.1,
abalone,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4809041023254395,2.870110511779785,4.351014614105225,nu_0.1,
abalone,ocsvm,0,0.0001,False,10,10,0.4931,0.4950,0.4940,0.4903,0.9510,0.6470,0.4937,0.9736,0.6551,6.94391393661499,4.046629905700684,10.990543842315674,nu_0.5,
abalone,ocsvm,0.01,0.0001,False,10,10,0.5700,0.3912,0.4639,0.4903,0.9510,0.6470,0.4938,0.9736,0.6552,6.94391393661499,4.046629905700684,10.990543842315674,nu_0.5,
abalone,ocsvm,0.05,0.0001,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.94391393661499,4.046629905700684,10.990543842315674,nu_0.5,
abalone,ocsvm,0.1,0.0001,False,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.94391393661499,4.046629905700684,10.990543842315674,nu_0.5,
abalone,ocsvm,0,0.0001,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.94391393661499,3.4156441688537598,10.35955810546875,nu_0.5,
abalone,ocsvm,0.01,0.0001,False,10,50,0.5778,0.3373,0.4260,0.4903,0.9510,0.6470,0.4933,0.9688,0.6537,6.94391393661499,3.4156441688537598,10.35955810546875,nu_0.5,
abalone,ocsvm,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.94391393661499,3.4156441688537598,10.35955810546875,nu_0.5,
abalone,ocsvm,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.94391393661499,3.4156441688537598,10.35955810546875,nu_0.5,
abalone,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.699553489685059,14.22394871711731,nu_0.1,
abalone,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.699553489685059,14.22394871711731,nu_0.1,
abalone,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.699553489685059,14.22394871711731,nu_0.1,
abalone,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.699553489685059,14.22394871711731,nu_0.1,
abalone,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.624855041503906,14.149250268936157,nu_0.1,
abalone,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.624855041503906,14.149250268936157,nu_0.1,
abalone,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.624855041503906,14.149250268936157,nu_0.1,
abalone,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.524395227432251,12.624855041503906,14.149250268936157,nu_0.1,
abalone,ocsvm,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.960092782974243,19.97634768486023,nu_0.5,
abalone,ocsvm,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.960092782974243,19.97634768486023,nu_0.5,
abalone,ocsvm,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.960092782974243,19.97634768486023,nu_0.5,
abalone,ocsvm,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.960092782974243,19.97634768486023,nu_0.5,
abalone,ocsvm,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.728048324584961,19.744303226470947,nu_0.5,
abalone,ocsvm,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.728048324584961,19.744303226470947,nu_0.5,
abalone,ocsvm,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.728048324584961,19.744303226470947,nu_0.5,
abalone,ocsvm,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,7.016254901885986,12.728048324584961,19.744303226470947,nu_0.5,
abalone,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.7939612865448,14.28395414352417,nu_0.1,
abalone,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.7939612865448,14.28395414352417,nu_0.1,
abalone,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.7939612865448,14.28395414352417,nu_0.1,
abalone,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.7939612865448,14.28395414352417,nu_0.1,
abalone,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.757924318313599,14.247917175292969,nu_0.1,
abalone,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.757924318313599,14.247917175292969,nu_0.1,
abalone,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.757924318313599,14.247917175292969,nu_0.1,
abalone,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899928569793701,12.757924318313599,14.247917175292969,nu_0.1,
abalone,ocsvm,0,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.868212223052979,19.839674472808838,nu_0.5,
abalone,ocsvm,0.01,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.868212223052979,19.839674472808838,nu_0.5,
abalone,ocsvm,0.05,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.868212223052979,19.839674472808838,nu_0.5,
abalone,ocsvm,0.1,0.01,True,5,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.868212223052979,19.839674472808838,nu_0.5,
abalone,ocsvm,0,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.77297854423523,19.74444079399109,nu_0.5,
abalone,ocsvm,0.01,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.77297854423523,19.74444079399109,nu_0.5,
abalone,ocsvm,0.05,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.77297854423523,19.74444079399109,nu_0.5,
abalone,ocsvm,0.1,0.01,True,5,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.971462249755859,12.77297854423523,19.74444079399109,nu_0.5,
abalone,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,13.16487169265747,14.65485143661499,nu_0.1,
abalone,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,13.16487169265747,14.65485143661499,nu_0.1,
abalone,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,13.16487169265747,14.65485143661499,nu_0.1,
abalone,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,13.16487169265747,14.65485143661499,nu_0.1,
abalone,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,12.95993971824646,14.44991946220398,nu_0.1,
abalone,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,12.95993971824646,14.44991946220398,nu_0.1,
abalone,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,12.95993971824646,14.44991946220398,nu_0.1,
abalone,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.5552,0.9092,0.6894,0.5552,0.9092,0.6894,1.4899797439575195,12.95993971824646,14.44991946220398,nu_0.1,
abalone,ocsvm,0,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,12.990710973739624,19.973447561264038,nu_0.5,
abalone,ocsvm,0.01,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,12.990710973739624,19.973447561264038,nu_0.5,
abalone,ocsvm,0.05,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,12.990710973739624,19.973447561264038,nu_0.5,
abalone,ocsvm,0.1,0.01,True,10,10,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,12.990710973739624,19.973447561264038,nu_0.5,
abalone,ocsvm,0,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,13.024316310882568,20.007052898406982,nu_0.5,
abalone,ocsvm,0.01,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,13.024316310882568,20.007052898406982,nu_0.5,
abalone,ocsvm,0.05,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,13.024316310882568,20.007052898406982,nu_0.5,
abalone,ocsvm,0.1,0.01,True,10,50,0.0000,0.0000,0.0000,0.4903,0.9510,0.6470,0.4903,0.9510,0.6470,6.982736587524414,13.024316310882568,20.007052898406982,nu_0.5,
abalone,ocsvm,0,0.01,False,10,10,0.4965,0.9933,0.6621,0.5552,0.9092,0.6894,0.4982,1.0000,0.6651,1.4890553951263428,56.721418619155884,58.21047401428223,nu_0.1,
abalone,ocsvm,0.01,0.01,False,10,10,0.4756,0.8770,0.6168,0.5552,0.9092,0.6894,0.5026,0.9914,0.6670,1.4890553951263428,56.721418619155884,58.21047401428223,nu_0.1,
abalone,ocsvm,0.05,0.01,False,10,10,0.4831,0.2686,0.3453,0.5552,0.9092,0.6894,0.5422,0.9270,0.6842,1.4890553951263428,56.721418619155884,58.21047401428223,nu_0.1,
abalone,ocsvm,0.1,0.01,False,10,10,0.5864,0.1158,0.1934,0.5552,0.9092,0.6894,0.5509,0.9212,0.6894,1.4890553951263428,56.721418619155884,58.21047401428223,nu_0.1,
abalone,ocsvm,0,0.01,False,10,50,0.4885,0.9616,0.6479,0.5552,0.9092,0.6894,0.4982,1.0000,0.6651,1.4890553951263428,51.42152452468872,52.91057991981506,nu_0.1,
abalone,ocsvm,0.01,0.01,False,10,50,0.4734,0.8592,0.6104,0.5552,0.9092,0.6894,0.5037,0.9899,0.6676,1.4890553951263428,51.42152452468872,52.91057991981506,nu_0.1,
abalone,ocsvm,0.05,0.01,False,10,50,0.5009,0.2566,0.3394,0.5552,0.9092,0.6894,0.5422,0.9260,0.6839,1.4890553951263428,51.42152452468872,52.91057991981506,nu_0.1,
abalone,ocsvm,0.1,0.01,False,10,50,0.5965,0.1144,0.1919,0.5552,0.9092,0.6894,0.5514,0.9207,0.6897,1.4890553951263428,51.42152452468872,52.91057991981506,nu_0.1,
abalone,ocsvm,0,0.01,False,10,10,0.4977,0.9981,0.6642,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.972443103790283,149.73801493644714,156.71045804023743,nu_0.5,
abalone,ocsvm,0.01,0.01,False,10,10,0.4953,0.9885,0.6599,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.972443103790283,149.73801493644714,156.71045804023743,nu_0.5,
abalone,ocsvm,0.05,0.01,False,10,10,0.4743,0.8784,0.6160,0.4903,0.9510,0.6470,0.4981,0.9990,0.6647,6.972443103790283,149.73801493644714,156.71045804023743,nu_0.5,
abalone,ocsvm,0.1,0.01,False,10,10,0.4805,0.6997,0.5698,0.4903,0.9510,0.6470,0.4969,0.9909,0.6619,6.972443103790283,149.73801493644714,156.71045804023743,nu_0.5,
abalone,ocsvm,0,0.01,False,10,50,0.4955,0.9894,0.6604,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.972443103790283,146.98917436599731,153.9616174697876,nu_0.5,
abalone,ocsvm,0.01,0.01,False,10,50,0.4941,0.9832,0.6577,0.4903,0.9510,0.6470,0.4982,1.0000,0.6651,6.972443103790283,146.98917436599731,153.9616174697876,nu_0.5,
abalone,ocsvm,0.05,0.01,False,10,50,0.4759,0.8693,0.6151,0.4903,0.9510,0.6470,0.4981,0.9990,0.6647,6.972443103790283,146.98917436599731,153.9616174697876,nu_0.5,
abalone,ocsvm,0.1,0.01,False,10,50,0.4951,0.6752,0.5713,0.4903,0.9510,0.6470,0.4967,0.9875,0.6610,6.972443103790283,146.98917436599731,153.9616174697876,nu_0.5,
